apollo_account_id,location,slug,zip,store,segment
6a6a28d6f75097000c1972d7,WashU PM&R,washu-pmandr,63110,Lindell/SLU,cold
6a6a28d709afd20015ae9d22,WashU Sam Fox School,washu-sam-fox-school,63105,Forsyth/Clayton,cold
6a6a28d83a81190018213391,WashU School of Medicine: Couch Medical Research Building,washu-school-of-medicine:-couch-medical-research-building,63110,Lindell/SLU,cold
6a6a28d9199a2f000c44344b,Washington University (WashU),washington-university-(washu),63130,Forsyth/Clayton,cold
6a6a28da26f05700180bc704,Washington University - DIAN-TU,washington-university---dian-tu,63108,Lindell/SLU,cold
6a6a28db4441270020e8fb44,Washington University - South 40,washington-university---south-40,63105,Forsyth/Clayton,cold
6a6a28db2cfca9001064a367,Washington University Field House,washington-university-field-house,63112,Forsyth/Clayton,cold
6a6a28dcae7a030020743bfe,Washington University Orthopedics,washington-university-orthopedics,63110,Lindell/SLU,cold
6a6a28dd444127001c33f2df,Washington University Political Science Dept.,washington-university-political-science-dept,63130,Forsyth/Clayton,cold
6a6a28de25e9fa001c8e918b,"Washington University, School of Public Health",washington-university-school-of-public-health,63130,Forsyth/Clayton,cold
6a6a28dfba36e200140ece25,Washington University- Pediatric Neurology,washington-university--pediatric-neurology,63110,Lindell/SLU,cold
6a6a28e04d6be8000c9e96fb,Washington Unviersity,washington-unviersity,63130,Forsyth/Clayton,cold
6a6a28e187a7a10010e38511,Weber Chevrolet,weber-chevrolet,63141,West Oak,cold
6a6a28e15a894a0020c0a4d4,Weil Hall (Sam Fox School at WashU),weil-hall-(sam-fox-school-at-washu),63105,Lindell/SLU,cold
6a6a28e2ae6283002076619d,Weissman Theatrical,weissman-theatrical,63139,South City,cold
6a6a28e3b64f5500142f8017,Whitebridge Pet Brands,whitebridge-pet-brands,63141,West Oak,cold
6a6a28e467b2990014a3a779,Wiese - CAT Meeting,wiese---cat-meeting,63132,Forsyth/Clayton,cold
6a6a28e52d1f2c0020957179,Willis Towers Watson (WTW),willis-towers-watson-(wtw),63105,Rock Hill/Glendale,cold
6a6a28e6856b940014f9a7e7,Winland Foods,winland-foods,63111,Tesson,cold
6a6a28e6f334dc0020f743bd,World Chess Hall of Fame,world-chess-hall-of-fame,63108,Forsyth/Clayton,cold
6a6a28e79cf4990010fcdc8b,World Chess Hall of Fame & Galleries,world-chess-hall-of-fame-and-galleries,63108,Lindell/SLU,cold
6a6a28e8b64f5500142f801c,World Chess Hall of Fame - Chester,world-chess-hall-of-fame---chester,63108,Lindell/SLU,cold
6a6a28e90b982b0010a79092,World Chess Hall of Fame - Trask,world-chess-hall-of-fame---trask,63108,Lindell/SLU,cold
6a6a28ea61aedf002085e05b,World Wide Technology Office,world-wide-technology-office,63043,West Oak,cold
6a6a28eb993d9c000ca1d044,ZBMidArk,zbmidark,63045,Lindenwood,cold
6a6a28ec9cf4990010fcdc96,ashley homestore,ashley-homestore,62269,Shiloh,cold
6a6a28edee3309001427bd63,chesnut health systems,chesnut-health-systems,62223,Shiloh,cold
6a6a28ee9ab0830018a9f4e4,courtyard marriot st louis,courtyard-marriot-st-louis,63103,Lindell/SLU,cold
6a6a28ef4441270020e8fba8,fit-flavors,fit-flavors,63017,Rock Hill/Glendale,cold
6a6a28f09c8177002079e872,pink,pink,,Shiloh,cold
6a6a28f1268236001c2dfe67,scott morrison,scott-morrison,62269,Shiloh,cold
6a6a28f19853c0001c77a5e8,Christina White Salon,christina-white-salon,63303,Lindenwood,warm
6a6a28f2384f40000c157a7a,Dr Pai,dr-pai,62223,Shiloh,warm
6a6a28f49c81770018daddce,Faith Oakville,faith-oakville,63129,Tesson,warm
6a6a28f56af245001c17f68f,Hartwig,hartwig,63132,West Oak,warm
6a6a28f53d7a0c0018a32ccb,Plancorp LLC,plancorp-llc,63141,Creve Coeur,warm
6a6a28f656f04c0014f85e5e,Wiegmann Associates,wiegmann-associates,63301,Lindenwood,warm
6a6a28f74d6be80014cd1146,Cass,cass,63044,Lindenwood,warm
6a6a28f809afd2000dd565d9,FTL Finance,ftl-finance,63301,Lindenwood,warm
6a6a28f94ee181001cf37a2b,ICL,icl,63141,Tesson,warm
6a6a28fa88536f0020d7bd39,Rosenblum Goldenhersh PC,rosenblum-goldenhersh-pc,63105,Forsyth/Clayton,warm
6a6a28fb0e3ec9001c696ffa,Tarlton Corporation,tarlton-corporation,63110,Forsyth/Clayton,warm
6a6a28fc9f6f15000c88850d,WashU Oncology,washu-oncology,63110,Lindell/SLU,warm
6a6a28fceb627c000c3978e8,AFB,afb,63304,O'Fallon,warm
6a6a28fdee3309001427c0bf,Acera Surgical,acera-surgical,63131,Manchester,warm
6a6a28fe5430b10020ae58cb,Ballas Dental Care,ballas-dental-care,63131,West Oak,warm
6a6a28ff25dfc5001c5d26eb,Centerpointe out patient,centerpointe-out-patient,63304,O'Fallon,warm
6a6a2900f80a500020c2526c,Education Plus,education-plus,63146,West Oak,warm
6a6a2901199a2f000c44348e,Epiphany Dermatology,epiphany-dermatology,63124,Forsyth/Clayton,warm
6a6a2904199a2f000c443498,HSHS St. Elizabeth's Neurology,hshs-st-elizabeths-neurology,62269,Shiloh,warm
6a6a2904d350620010b4a40c,Habitat for Humanity Saint Louis,habitat-for-humanity-saint-louis,63118,Lindell/SLU,warm
6a6a29054874a9001875cfd4,Kilkowski,kilkowski,63117,Forsyth/Clayton,warm
6a6a2906c85fa3001040a5dd,Mercy primary care,mercy-primary-care,63366,Manchester,warm
6a6a2907d711230020ababef,Mid America Transplant,mid-america-transplant,63110,South City,warm
6a6a290767b299001c80ad02,Peoples National Bank,peoples-national-bank,63017,Chesterfield Valley,warm
6a6a2908a246770020bbb8a8,Purina,purina,63102,Lindell/SLU,warm
6a6a290afec12d00187577be,Renaissance Financial,renaissance-financial,63110,South City,warm
6a6a290af14bd9001483d486,Saint Louis Zoo - The Living World,saint-louis-zoo---the-living-world,63110,South City,warm
6a6a290b09afd20015aea005,Special School District of St. Louis County,special-school-district-of-st-louis-county,63131,West Oak,warm
6a6a290df14bd9001483d490,Vista Dermatology,vista-dermatology,63131,Manchester,warm
6a6a290e476c11001ccd994b,Wiese USA,wiese-usa,63132,Forsyth/Clayton,warm
6a6a290ed1c14100100410fa,65 Prime Plus by Mercy,65-prime-plus-by-mercy,63125,Tesson,warm
6a6a290fd87183000c596eb3,Anderson Medical Group,anderson-medical-group,62025,Edwardsville,warm
6a6a2910cb037d001ce2bf15,Ansira - Attn: Heather Reed,ansira---attn:-heather-reed,63105,Forsyth/Clayton,warm
6a6a291198549800205f955b,Associated Physicians Group,associated-physicians-group,62269,Shiloh,warm
6a6a2912eb627c001cf8eab7,BJC COE Building,bjc-coe-building,63108,Lindell/SLU,warm
6a6a291309afd20015aea07c,BJC Medical Group Orthopedics & Sports Medicine at Belleville,bjc-medical-group-orthopedics-and-sports-medicine-at-belleville,62226,Shiloh,warm
6a6a2914f75097000c197547,CIC,cic,63108,Lindell/SLU,warm
6a6a2915b51962001cd3ab41,Caleres Headquarters,caleres-headquarters,63105,Lindell/SLU,warm
6a6a29169b4a550018a5c648,Caravus,caravus,63105,Forsyth/Clayton,warm
6a6a29179f6f1500105d5644,Cardiac Cath Lab,cardiac-cath-lab,63131,Creve Coeur,warm
6a6a291739da720020a84573,Cardio Pulmonary,cardio-pulmonary,63017,Creve Coeur,warm
6a6a29185658bd002030b485,"Concordia Seminary, St. Louis",concordia-seminary-st-louis,63105,South City,warm
6a6a291956f04c0014f872ea,Diploma in Climate Medicine - Univ of Colorado,diploma-in-climate-medicine---univ-of-colorado,63112,Lindell/SLU,warm
6a6a291af97dcc001cf95a03,Dr Baram,dr-baram,63141,West Oak,warm
6a6a291b9cf4990014adf2c6,Dr Keller suite 222,dr-keller-suite-222,63366,O'Fallon,warm
6a6a291c993d9c000ca1d4bb,Dr Pais Office,dr-pais-office,62223,Shiloh,warm
6a6a291d67b2990014a3aa09,Dr wang,dr-wang,63127,Tesson,warm
6a6a291e39da720020a84599,Drury Hotel Brentwood,drury-hotel-brentwood,63144,Lindell/SLU,warm
6a6a291f9c81770014007aaa,Drury Inn Arnold,drury-inn-arnold,63010,Tesson,warm
6a6a292094372e0014af6a24,Edward Jones,edward-jones,63131,Manchester,warm
6a6a292109afd20015aea0e6,Embody Her Health,embody-her-health,62208,Shiloh,warm
6a6a2921fb8bec00149502cb,Gateway Region YMCA - Association Resource Office,gateway-region-ymca---association-resource-office,63103,Lindell/SLU,warm
6a6a29233d7a0c0018a338b0,Grant Medical and Diabetes Associates,grant-medical-and-diabetes-associates,63108,Lindell/SLU,warm
6a6a2924d0998000147d5ec9,HSHS FAMILY MEDICINE,hshs-family-medicine,62221,Shiloh,warm
6a6a2925856b940014f9b6ba,HSHS Family & Sports Medicine,hshs-family-and-sports-medicine,62269,Shiloh,warm
6a6a29251d0f5b001c036e8d,HSHS Maryville Primary Care,hshs-maryville-primary-care,62062,Edwardsville,warm
6a6a2926cb037d001ce2c085,HUB,hub,63141,Creve Coeur,warm
6a6a2928e25d1b0020e9981f,His & Hers,his-and-hers,63301,Lindenwood,warm
6a6a2929fb8bec0014950336,Hunter Engineering - c/o Joy S,hunter-engineering---c-o-joy-s,63044,West Oak,warm
6a6a292aeb627c00105181e0,Kirkwood High School,kirkwood-high-school,63122,Rock Hill/Glendale,warm
6a6a292bbb04970020a943ca,Larson Financial Group,larson-financial-group,63102,Lindell/SLU,warm
6a6a292cd71123001083b32b,McCarthy @ Courtyard Hotel,mccarthy-@-courtyard-hotel,63131,Manchester,warm
6a6a292d9b4a550018a5ceb3,Mercy David C. Pratt Cancer Center Hematology and Oncology Deptartment,mercy-david-c-pratt-cancer-center-hematology-and-oncology-deptartment,63141,Creve Coeur,warm
6a6a292de25d1b000c841c97,Mercy Gastroenterology,mercy-gastroenterology,63141,West Oak,warm
6a6a292ebf05bb001c1d57d2,Mercy kids clinic,mercy-kids-clinic,63141,Creve Coeur,warm
6a6a292f9c8177002079eb25,Mercy- Dr. Christopher Abercrombie,mercy--dr-christopher-abercrombie,63010,Tesson,warm
6a6a2930444127001c33fd40,Modern Litho,modern-litho,63110,West Oak,warm
6a6a2931e25d1b000c841c9b,NOVUS Health,novus-health,63116,South City,warm
6a6a2932e25c44000c3f3514,Nephrology and hypertension specialist,nephrology-and-hypertension-specialist,63128,Tesson,warm
6a6a29331164cf000c0d87ae,Nortek Global HVAC - Rheem,nortek-global-hvac---rheem,63368,O'Fallon,warm
6a6a29334d6be8002018afff,Office buliding 2,office-buliding-2,63376,Lindenwood,warm
6a6a2934118084000c9e1283,Onyx Spine and Orthopedic,onyx-spine-and-orthopedic,63141,West Oak,warm
6a6a29351c24de0014ff956c,PHX Creative,phx-creative,63101,Lindell/SLU,warm
6a6a2936b23261000cbd250a,Peabody Plaza — Mercer,peabody-plaza-— mercer,63101,Lindell/SLU,warm
6a6a2937f14bd90018687c9f,Peoples Behavioral Health,peoples-behavioral-health,63112,Forsyth/Clayton,warm
6a6a293887a7a100187e6e69,PracticeLink,practicelink,63117,Forsyth/Clayton,warm
6a6a29398b79c8001cf4c406,Preferred Family Helthcare,preferred-family-helthcare,63116,South City,warm
6a6a293acb4dd10014110188,RDG Planning & Design,rdg-planning-and-design,63143,South City,warm
6a6a293d61aedf0013472f5d,Radiation Oncology,radiation-oncology,63128,Tesson,warm
6a6a293e88536f0020d7c468,Ritz Carlton: Guest Jed Tuminaro,ritz-carlton:-guest-jed-tuminaro,63105,Forsyth/Clayton,warm
6a6a2941d87183000c59745f,SLU Doisy College of Health Sciences,slu-doisy-college-of-health-sciences,63104,Lindell/SLU,warm
6a6a29424f4cf5001488ef44,SSM Cardinal Glennon Children's Hospital,ssm-cardinal-glennon-childrens-hospital,63104,Lindell/SLU,warm
6a6a294394372e0014af7537,School of Social Work,school-of-social-work,63103,Lindell/SLU,warm
6a6a29442d1f2c002095744c,Simon Law Firm,simon-law-firm,63110,South City,warm
6a6a294467b299001c80b15d,Southern Illinois behavioral health,southern-illinois-behavioral-health,62062,Edwardsville,warm
6a6a29452595c10014ae3602,St Louis Rheumatology,st-louis-rheumatology,63119,Rock Hill/Glendale,warm
6a6a2946993d9c000ca1d90b,St Mary’s Hospital,st-mary’s-hospital,63117,Forsyth/Clayton,warm
6a6a29472d1f2c0020957480,St. Louis Behavioral Medicine Institute,st-louis-behavioral-medicine-institute,63110,South City,warm
6a6a294887a7a100187e6f21,St. Louis City Training Facility,st-louis-city-training-facility,63103,South City,warm
6a6a294952143900149fae7d,St. Luke’s Clinic of Internal Medicine,st-luke’s-clinic-of-internal-medicine,63017,Creve Coeur,warm
6a6a294a384f40000c157b79,"Talisen Technologies, Inc",talisen-technologies-inc,63141,Creve Coeur,warm
6a6a294b444127001c3400cc,Techartista,techartista,63130,Forsyth/Clayton,warm
6a6a294cf14bd9001483d60a,The Crossing at Fenton,the-crossing-at-fenton,63026,Tesson,warm
6a6a294d8969a4001408ee54,The Lawrence Group,the-lawrence-group,63102,Lindell/SLU,warm
6a6a294e6a1121001cb767e1,The Living World Entrance,the-living-world-entrance,63110,South City,warm
6a6a294fcb572f0020008b7b,Vasantha Pai,vasantha-pai,62223,Shiloh,warm
6a6a2950eb627c001cf8ed37,Washington University Brauer Dock,washington-university-brauer-dock,63112,Forsyth/Clayton,warm
6a6a2951f80a50000cd006b3,midwest sinus sleep,midwest-sinus-sleep,62269,Shiloh,warm
