apollo_account_id,location,slug,zip,store,segment
6a6a5f8ccdf6c7000c89c028,University of Cincinnati,university-of-cincinnati,45229,Queen City Wild Eggs,cold
6a6a5f8dcb4dd1000c8355df,"Munson Business Interiors, INC.",munson-business-interiors-inc,40206,Mercantile,cold
6a6a5f8e5441940018945539,IU School of Medicine,iu-school-of-medicine,46202,Pulliam,cold
6a6a5f8f15f4290014b70940,Vision source,vision-source,42103,Bowling Green,cold
6a6a5f9009afd20019776ebb,eureka ranch/dexter brain brew distillery,eureka-ranch-dexter-brain-brew-distillery,45244,Oakley,cold
6a6a5f91cb570900145c2fc2,Cincinnati Music Hall,cincinnati-music-hall,45202,Queen City Wild Eggs,cold
6a6a5f92134dd0001074e0ee,Forte Hosptial,forte-hosptial,46032,Carmel,cold
6a6a5f93cb4dd1000c835964,United Rentals,united-rentals,46216,Pulliam,cold
6a6a5f940754870020fda5ac,"Preload, LLC",preload-llc,40219,Mercantile,cold
6a6a5f95ae7a030010994aa9,New Albany,new-albany,47150,New Albany,cold
6a6a5f96993d9c001087b5d4,Hendricks Oncology Danville,hendricks-oncology-danville,46122,Avon,cold
6a6a5f96f97dcc0018798a0a,St. Elizabeth Family Medicine,st-elizabeth-family-medicine,41017,Queen City Wild Eggs,cold
6a6a5f97e1a7f400202c9374,Dr. Vanina,dr-vanina,47150,New Albany,cold
6a6a5f98dda27c0010f51c0e,Kolar Design,kolar-design,45202,Queen City Wild Eggs,cold
6a6a5f99993d9c001087b5de,Mercy Pulmonology,mercy-pulmonology,45211,Queen City Wild Eggs,cold
6a6a5f9a2aafe6001853d821,Louisville Paving and Construction,louisville-paving-and-construction,40245,Landis,cold
6a6a5f9b85097a000ca87e0e,KCC Manufacturing,kcc-manufacturing,40299,Jtown,cold
6a6a5f9c30da35000c9a9360,Monfort Heights Family Practice,monfort-heights-family-practice,45211,Queen City Wild Eggs,cold
6a6a5f9c21ab9b000c250312,Schaefer,schaefer,45202,Queen City Wild Eggs,cold
6a6a5f9d5658bd00143a17d1,All In Pediatrics,all-in-pediatrics,47150,New Albany,cold
6a6a5f9ef97dcc0018798aa6,Humana,humana,40202,Mercantile,cold
6a6a5f9f1de8fd0020354a8f,Indiana Donor Network,indiana-donor-network,46222,Pulliam,cold
6a6a5fa0d87183001ccd0036,The Medical Center at Bowling Green Oncology,the-medical-center-at-bowling-green-oncology,42101,Bowling Green,cold
6a6a5fa1973f83001456078c,University of Cincinnati Endoscopy,university-of-cincinnati-endoscopy,45242,Oakley,cold
6a6a5fa2ca441600147ff689,Walker Mechanical,walker-mechanical,40218,Dupont,cold
6a6a5fa22af0ef001039face,Womens health specialist,womens-health-specialist,42101,Bowling Green,cold
6a6a5fa4fe51cb0018305fb4,Child Focus,child-focus,45244,Oakley,cold
6a6a5fa494372e0010477721,University of Louisville Kosair Clinical and Translational Research Building,university-of-louisville-kosair-clinical-and-translational-research-building,40202,Mercantile,cold
6a6a5fa552ef23000c7e2fd4,Community Family Physicians,community-family-physicians,46219,Pulliam,cold
6a6a5fa65ce01e001cd998ce,St Elizabeth Physicians Primary Care,st-elizabeth-physicians-primary-care,41048,Queen City Wild Eggs,cold
6a6a5fa7199a2f001070d6e7,Innovative Hematology,innovative-hematology,46260,Carmel,cold
6a6a5fa885097a000ca883fc,Med Center Health-Dr. Jamie Jarboe,med-center-health-dr-jamie-jarboe,42101,Bowling Green,cold
6a6a5fa821ab9b000c250386,the urology group,the-urology-group,45211,Queen City Wild Eggs,cold
6a6a5fa97b114b001cd059c3,"Baptist medical associates- Floyd’s knobs - Dr Johnson, upton ect",baptist-medical-associates--floyd’s-knobs---dr-johnson-upton-ect,47119,New Albany,cold
6a6a5faafd1c640020d03198,St. Elizabeth Conference Center,st-elizabeth-conference-center,41018,Queen City Wild Eggs,cold
6a6a5fabd1c1410014643a36,DHL Express (CV3),dhl-express-(cv3),41048,Queen City Wild Eggs,cold
6a6a5facc98b510010148d44,Plasmidsaurus,plasmidsaurus,40213,Dupont,cold
6a6a5fad134dd0001074e271,Duke Energy,duke-energy,45202,Queen City Wild Eggs,cold
6a6a5fad94372e0014b1aaa4,Hillvue Heights Church,hillvue-heights-church,42101,Bowling Green,cold
6a6a5faef1bab60014df5840,913 The Turn,913-the-turn,41071,Queen City Wild Eggs,cold
6a6a5faf88536f001420a198,MQJ5,mqj5,46168,Avon,cold
6a6a5fb077f4eb001c56af64,Interact for Health,interact-for-health,45236,Oakley,cold
6a6a5fb185097a000ca8842d,Eureka Ranch/Dexter Distillery,eureka-ranch-dexter-distillery,45244,Oakley,cold
6a6a5fb100f4d30014ea9989,Lovers Lane KinderCare,lovers-lane-kindercare,42103,Bowling Green,cold
6a6a5fb200ae0700174b8446,CoBank,cobank,40245,Landis,cold
6a6a5fb349bd4b001caf8826,Endocrinology 2nd floor - Dr Chaudhari,endocrinology-2nd-floor---dr-chaudhari,42101,Bowling Green,cold
6a6a5fb449bd4b001caf8829,Milhaus,milhaus,46204,Pulliam,cold
6a6a5fb588caba002062d9d7,E.W. Scripps,ew-scripps,45202,Queen City Wild Eggs,cold
6a6a5fb600ae0700174b8471,TriHealth Queen City Physicians - Hyde Park,trihealth-queen-city-physicians---hyde-park,45208,Oakley,cold
6a6a5fb7e04d58001875b795,TPCC Fishers - Production,tpcc-fishers---production,46037,Fishers,cold
6a6a5fb888536f001420a200,Oswald Companies,oswald-companies,45202,Queen City Wild Eggs,cold
6a6a5fb9d62f050018ae6167,ICHINEN USA Corporation,ichinen-usa-corporation,46203,Pulliam,cold
6a6a5fb9fec12d0014fcaa07,University of Cincinnati Athletics,university-of-cincinnati-athletics,45221,Queen City Wild Eggs,cold
6a6a5fba5ce01e001cd99bfe,"radiation oncology, cancer center. medical center",radiation-oncology-cancer-center-medical-center,42101,Bowling Green,cold
6a6a5fbc973f83001cb525ad,IHEART MEDIA,iheart-media,40202,Mercantile,cold
6a6a5fbd2af0ef001039fb21,The Dermatology ctr,the-dermatology-ctr,47150,New Albany,cold
6a6a5fbe1de8fd000c4ac2f5,JQOL,jqol,46250,Fishers,cold
6a6a5fbffb05170018f24180,New City Presbyterian Church,new-city-presbyterian-church,45212,Oakley,cold
6a6a5fc04f036a001c5ec63c,Riverhills Neurology,riverhills-neurology,41017,Queen City Wild Eggs,cold
